score_recomendacao,score_modelo,cosine,jaccard_texto,y,mesma_ict,mesma_area_lexica,mesmo_topico,dist_ano,patente_NO_PEDIDO,patente_ano,patente_depositante,patente_titulo,patente_ipc,patente_area_lexica,software_NO_PEDIDO,software_ano,software_depositante,software_titulo,software_tipo_programa,software_area_lexica
0.36818494879913516,0.939932753812634,0.004532335838950519,0.0,1,1,0,1,0.0,PI0805482   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"PROCESSO DE PRODUÇÃO DAS LIGAS METÁLICAS Al-Si-Mg-Cu, LIGAS METÁLICAS Al-Si-Mg-Cu OBTIDAS PELO PROCESSO",,geral,088954,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SIMBIOBUT,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas CASE   -  Computer Aided Softw Engineering Sim Amb Op -  Simuladores de Ambiente Operacional Simul & Mod  -  Simulaçäo e Modelagem Simulador  -  Simulador Vôo/Carro/Submarino/...,geral
0.3679996568827493,0.9452176000496444,0.0033692468308679224,0.0,1,1,0,1,8.0,PI0101346   ,2001,Universidade Estadual de Campinas - Unicamp,PROCESSO DE APLICAÇÃO DA VIOLACEINA COMO ANTIMICOBACTERIANO,,geral,097670,2009,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SVAW-GPA,Apoio Progm  -  Apoio à Programaçäo Com Dados  -  Comunicaçäo de Dados Convers Sis  -  Conversor de Sistemas Ferrm Apoio  -  Ferramenta de Apoio Proc Texto -  Processadores de Texto,geral
0.3678267038417375,0.9463892791181348,0.0029281083635444016,0.0,1,1,0,1,8.0,PI0602397   ,2006,Universidade de São Paulo - USP,USO E FORMULAÇÕES DE AGENTES NITROSANTES PARA O TRATAMENTO DA DOENÇA GORDUROSA DO FÍGADO,,geral,512014000804,2014,UNIVERSIDADE DE SÃO PAULO- USP,ENDOMETRIOSIS RESEARCH SYSTEM (ERS),Recup Dados  -  Recuperaçäo de Dados,geral
0.367798665476177,0.9438701683436819,0.003315198777667283,0.0,1,1,0,1,10.0,PI0303985   ,2003,Universidade Estadual de Campinas - Unicamp,"PROCESSO DE RECUPERAÇÃO E EXTRAÇÃO ELETROQUÍMICA DE OURO, PRATA E COBRE DE SOLUÇÕES AQUOSAS USANDO UMA CÉLULA ELETROQUÍMICA",,geral,512013000748,2013,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,MATVOX,APLICATIVO -  APLICATIVOS Apoio Progm  -  Apoio à Programaçäo Gerd Aplic -  Gerador de Aplicaçöes e/ou Progr. Interptd   -  Interpretador Proc Texto -  Processadores de Texto,geral
0.36779692685158677,0.9421826081225128,0.0035996873104874316,0.0,1,1,0,1,9.0,PI1002363   ,2010,Fundação Universidade de Brasília,"PROCESSO PARA A APLICAÇÃO DA TÉCNICA DE ADIÇÃO DE FIBRAS NATURAIS RENOVÁVEIS NA MELHORIA DE SOLOS, MISTURAS BETUMINOSAS E ARGAMASSAS E CONCRETOS DE CIMENTO PORTLAND",,agricultura_inteligente,512019002938,2019,FUNDAÇÃO UNIVERSIDADE DE BRASILIA,ADCS Power & Performance Benchmark,Aval Desemp  -  Avaliaçäo de Desempenho Ferrm Desnv  -  Ferramentas de Suporte ao Desenvolv. de Sistemas,educacao_tecnologica
0.36777255425251754,0.9403412750790444,0.003879535090873687,0.0,1,1,0,1,7.0,PI1002028   ,2010,Universidade Federal do Rio Grande - FURG,SOLUÇÃO INDUTORA DA CAPACIDADE DETOXIFICATÓRIA E MÉTODO DE ADMINISTRAÇÃO DE TAL COMPOSIÇÃO,,cidades_inteligentes,512017000938,2017,UNIVERSIDADE FEDERAL DO RIO GRANDE-FURG,ANÁLISE DE VIABILIDADE PARA AEROGERADORES DE PEQUENO PORTE,Interf E&S -  Interface de Entrada e Saída,geral
0.36771273846318314,0.9419677079507267,0.0035176721173607595,0.0,1,1,0,1,6.0,PI0804889   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,PROCESSO DE PRODUÇÃO DE CONJUGADOS DE INTERFERON COM ÓXIDOS DE POLIALQUILENOS E SEUS USOS,,geral,512014001411,2014,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,FLEXMONITORWS,Adm Dispost  -  Administrador de Dispositivos Aval Desemp  -  Avaliaçäo de Desempenho Ferrm Apoio  -  Ferramenta de Apoio Man Intg Dd  -  Manutençäo da Integridade dos Dados Monitor TP -  Monitores de Teleprocessamento,educacao_tecnologica
0.3677098908003023,0.9434152303867609,0.003267553036937376,0.0,1,1,0,1,1.0,PI1002571   ,2010,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SENSOR ELETROQUÍMICO BASEADO EM MATERIAL CARBONO CERÂMICO PARA DETERMINAÇÃO DE OXIGÊNIO DISSOLVIDO E O PROCESSO PARA OBTENÇÃO DO MESMO,,industria_4_0,097670,2009,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SVAW-GPA,Apoio Progm  -  Apoio à Programaçäo Com Dados  -  Comunicaçäo de Dados Convers Sis  -  Conversor de Sistemas Ferrm Apoio  -  Ferramenta de Apoio Proc Texto -  Processadores de Texto,geral
0.3676219913848248,0.9445710102878836,0.002948121534918302,0.0,1,1,0,1,0.0,PI0803354   ,2008,Instituto Nacional de Tecnologia,PROCESSO PARA O PRÉ-TRATAMENTO DE BIOMASSA LIGNOCELULÓSICA,,geral,092613,2008,INSTITUTO NACIONAL DE TECNOLOGIA,SIGESC AVA - AMBIENTE VIRTUAL DE APRENDIZAGEM COOPERATIVA,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas Gerenc Info  -  Gerenciador de Informaçöes Interf Com -  Interface de Comunicaçäo Interf E&S -  Interface de Entrada e Saída,educacao_tecnologica
0.36751977819455994,0.9423184186082667,0.0031863435242323046,0.0,1,1,0,1,8.0,PI0602094   ,2006,Universidade Estadual de Campinas - UNICAMP,COMPOSIÇÃO MEDICAMENTOSA A BASE DE CASEARIA SYLVESTRIS E USO DE COMPOSIÇÃO MEDICAMENTOSA A BASE DE CASEARIA SYLVESTRIS,,saude_digital,512014001411,2014,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,FLEXMONITORWS,Adm Dispost  -  Administrador de Dispositivos Aval Desemp  -  Avaliaçäo de Desempenho Ferrm Apoio  -  Ferramenta de Apoio Man Intg Dd  -  Manutençäo da Integridade dos Dados Monitor TP -  Monitores de Teleprocessamento,educacao_tecnologica
0.3674917153616198,0.9434900976767571,0.002948121534918302,0.0,1,1,0,1,8.0,PI0803354   ,2008,Instituto Nacional de Tecnologia,PROCESSO PARA O PRÉ-TRATAMENTO DE BIOMASSA LIGNOCELULÓSICA,,geral,512016000387,2016,INSTITUTO NACIONAL DE TECNOLOGIA,SIGESC AVA - AMBIENTE VIRTUAL DE APRENDIZAGEM COOPERATIVA,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas Gerenc Info  -  Gerenciador de Informaçöes Interf Com -  Interface de Comunicaçäo Interf E&S -  Interface de Entrada e Saída,educacao_tecnologica
0.3671888001424482,0.9438947695693614,0.002454411625162911,0.0,1,1,0,1,2.0,PI0905029   ,2009,Universidade Federal de Minas Gerais,DISPOSITIVO MAGNÉTICO ORTODÔNTICO E SEU USO,,geral,085323,2007,UNIVERSIDADE FEDERAL DE MINAS GERAIS,WSWELD,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas Atm Indust -  Automaçäo Industrial Automaçäo  -  Automaçäo Dicion Dad -  Dicionário de Dados Gerd Aplic -  Gerador de Aplicaçöes e/ou Progr.,industria_4_0
0.36716801389415993,0.9433542871910031,0.002516530878163503,0.0,1,1,0,1,9.0,PI0803455   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,PROCESSO DE MODULAÇÃO DA HIDROFOBICIDADE DE ALUMINAS E USO DAS MESMAS,,cidades_inteligentes,512017000420,2017,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"""MULTI MINERAL FISSION TRACK THERMAL HISTORY - MULTIMINFTTH""",APLICATIVO -  APLICATIVOS Gerad Gráfc  -  Geradores de Gráficos,geral
0.36715274096527467,0.9431393870192173,0.0025314136645351315,0.0,1,1,0,1,6.0,PI0301776   ,2003,Universidade Estadual de Campinas - Unicamp,"SENSOR AMPEROMÉTRICO PARA DOPAMINA E ANÁLOGOS, A BASE DE CATALISADORES BIOMIMÉTICOS IMOBILIZADOS EM MEMBRANA DE NAFION",,industria_4_0,097670,2009,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SVAW-GPA,Apoio Progm  -  Apoio à Programaçäo Com Dados  -  Comunicaçäo de Dados Convers Sis  -  Conversor de Sistemas Ferrm Apoio  -  Ferramenta de Apoio Proc Texto -  Processadores de Texto,geral
0.36713660830665756,0.9440641386141582,0.002352636973134037,0.0,1,1,0,1,3.0,PI0804392   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,PROCESSO DE DESIDRATAÇÃO DE COMPOSTOS ORGÂNICOS E PRODUTOS COMPREENDENDO COMPOSTO ORGÂNICO DESIDRATADO,,geral,118584,2011,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,HTTP THRU,"Atm Manuf  -  Automaçäo da Manufatura (Controle Numérico Computadorizado, Robótica, etc)",industria_4_0
0.36703295186124335,0.9457832838932578,0.001918147656558844,0.0,1,1,0,1,6.0,PI0701707   ,2007,Universidade Estadual de Campinas - Unicamp,"Processo de enriquecimento de piperonal pelo uso de carvão ativado, e, mistura rica em piperonal",,geral,512013000748,2013,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,MATVOX,APLICATIVO -  APLICATIVOS Apoio Progm  -  Apoio à Programaçäo Gerd Aplic -  Gerador de Aplicaçöes e/ou Progr. Interptd   -  Interpretador Proc Texto -  Processadores de Texto,geral
0.36697825944828594,0.9410785620843829,0.0026351674403295444,0.0,1,1,0,1,1.0,PI0700581   ,2007,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"TITULADOR AUTOMÁTICO, PROCESSO DE TITULAÇÃO E MÉTODO DE DETERMINAÇÃO DO ÍNDICE DE BROMO E NÚMERO DE BROMO EM HIDROCARBONETOS",,geral,088954,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SIMBIOBUT,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas CASE   -  Computer Aided Softw Engineering Sim Amb Op -  Simuladores de Ambiente Operacional Simul & Mod  -  Simulaçäo e Modelagem Simulador  -  Simulador Vôo/Carro/Submarino/...,geral
0.3668891691199727,0.9393954290035136,0.0027955583079349866,0.0,1,1,0,1,7.0,PI0201940   ,2002,Universidade Estadual de Campinas - Unicamp,PROCESSO PARA CORAMENTO DE LÁTEX PARA PRODUÇÃO DE POLIESTIRENO COLORIDO,,geral,097670,2009,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SVAW-GPA,Apoio Progm  -  Apoio à Programaçäo Com Dados  -  Comunicaçäo de Dados Convers Sis  -  Conversor de Sistemas Ferrm Apoio  -  Ferramenta de Apoio Proc Texto -  Processadores de Texto,geral
0.36688811815380207,0.9442019373298646,0.001981222086910206,0.0,1,1,0,1,9.0,PI0502795   ,2005,Universidade de São Paulo - USP,PROCESSO DE PREPARAÇÃO DE BIODIESEL E BIODIESEL ASSIM OBTIDO,,geral,512014000804,2014,UNIVERSIDADE DE SÃO PAULO- USP,ENDOMETRIOSIS RESEARCH SYSTEM (ERS),Recup Dados  -  Recuperaçäo de Dados,geral
0.366817397064794,0.3537048048503692,0.28201935055284855,0.04,0,0,0,1,1.0,PI0803611   ,2008,Fundação Universidade Federal de São Carlos,PROCESSO CATALÍTICO À BASE DE PENEIRAS MOLECULARES PARA REAÇÕES DE TRANSESTERIFICAÇÃO,,geral,083984,2007,UNIVERSIDADE DE SÃO PAULO,VOCABULÁRIO CONTROLADO USP: BASE DE DADOS DE DESCRITORES EM LÍNGUA PORTUGUESA PARA INDEXAÇÃO E RECUPERAÇÃO DA INFORMAÇÃO,APLICATIVO -  APLICATIVOS Dicion Dad -  Dicionário de Dados Gerenc Info  -  Gerenciador de Informaçöes,geral
0.3666535553956332,0.9438160244061973,0.0017177350445949369,0.0,1,1,0,1,10.0,PI0602396   ,2006,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,LIMITADOR DE CORRENTE MONOFÁSICO RESISTIVO SUPERCONDUTOR AUTODESMAGNETIZANTE DE BOBINAS CONCÊNTRICAS,,geral,512016000409,2016,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,BOTÃO DE PÂNICO,APLICATIVO -  APLICATIVOS Utilitários  -  Utilitários,geral
0.3665578456148888,0.9435165365310141,0.001634116271196917,0.0,1,1,0,1,8.0,PI0300785   ,2003,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,PROCESSO DE IMOBILIZAÇÃO DE DIÓXIDO DE TITÂNIO SOBRE PEÇAS DE VIDRO UTILIZANDO NOVO MÉTODO ADAPTADO DA TÉCNICA DE MODELAMENTO POR EMULSÃO,,geral,126312,2011,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,CDPGIRB,Atm Indust -  Automaçäo Industrial Contr Proc -  Controle de Processos Instrument -  Instrumentaçäo,industria_4_0
0.36642598692762535,0.9427090320472704,0.0015852768335220535,0.0,1,1,0,1,4.0,PI0903778   ,2009,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"COMPOSIÇÃO ALIMENTÍCIA DE GORDURA VEGETAL, PROCESSO DE PREPARAÇÃO DE UMA COMPOSIÇÃO ALIMENTÍCIA DE GORDURA VEGETAL E USO DE UMA COMPOSIÇÃO ALIMENTÍCIA DE GORDURA VEGETAL NA PREPARAÇÃO DE RECHEIO",,geral,512013000748,2013,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,MATVOX,APLICATIVO -  APLICATIVOS Apoio Progm  -  Apoio à Programaçäo Gerd Aplic -  Gerador de Aplicaçöes e/ou Progr. Interptd   -  Interpretador Proc Texto -  Processadores de Texto,geral
0.3663821240281175,0.9427429879773342,0.0015181797304599787,0.0,1,1,0,1,4.0,PI0914285   ,2009,Universidade Federal do Rio Grande do Norte,FORMULAÇÃO DE MASSA CERÂMICA A BASE DE RESÍDUO DO CAULIM PARA REVESTIMENTOS E PROCESSO DE PRODUÇÃO DE REVESTIMENTOS A BASE DE RESÍDUO DO CAULIM,,cidades_inteligentes,512013001071,2013,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,SISTEMA DE TELEPEDIATRIA,Teleinform -  Teleinformática,geral
0.36632079629896824,0.9431658258734741,0.0013613904409369715,0.0,1,1,0,1,6.0,PI0802264   ,2008,Universidade de São Paulo - USP,"EMULSÃO ALIMENTÍCIA PROBIÓTICA E/OU PREBIÓTICA, SEU PROCESSO DE FABRICAÇÃO E USO",,industria_4_0,512014000804,2014,UNIVERSIDADE DE SÃO PAULO- USP,ENDOMETRIOSIS RESEARCH SYSTEM (ERS),Recup Dados  -  Recuperaçäo de Dados,geral
0.36630215920030934,0.933215408893797,0.0030223594000410303,0.0,1,1,0,1,7.0,PI0701386   ,2007,Universidade de São Paulo - USP,SOLUÇÃO FOTOSSENSÍVEL INTRODUZIDA EM TINTAS E VERNIZES OU QUALQUER SUPERFÍCIES SÓLIDA UTILIZADA PARA DESINFECÇÃO DE AMBIENTES ATRAVÉS DE REAÇÃO FOTODINÂMICA,,geral,512014000804,2014,UNIVERSIDADE DE SÃO PAULO- USP,ENDOMETRIOSIS RESEARCH SYSTEM (ERS),Recup Dados  -  Recuperaçäo de Dados,geral
0.36613431210393443,0.9445708106103957,0.0008657191656209484,0.0,1,1,0,1,5.0,PI0505714   ,2005,Universidade Estadual de Campinas - UNICAMP,PROCESSO DE OBTENÇÃO DE COMPOSIÇÃO FITOTERÁPICA ANTINEOPLÁSICA A BASE DE EXTRATO VEGETAL DE BIDENS ALBA E COMPOSIÇÃO FITOTERÁPICA ANTINEOPLÁSICA  A BASE DE EXTRATO VEGETAL DE BIDENS ALBA,,geral,028736,2000,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"COMODE - CONFIABILIDADE, MODELOS E ENSAIOS",CASE   -  Computer Aided Softw Engineering,geral
0.36611719954988725,0.9435165365310141,0.0010180872612874925,0.0,1,1,0,1,8.0,MU8803150   ,2008,Fundação Universidade Regional de Blumenau,"EQUIPAMENTO COMPOSTO POR REATOR CONTÍNUO DE PIRÓLISE COM LEITO CIRCULANTE DE ESFERAS, SISTEMA DE ALIMENTAÇÃO E SISTEMA DE SEPARAÇÃO PARA PRODUÇÃO DE COMBUSTÍVEIS, BIOCOMBUSTÍVEIS E PRODUTOS QUÍMICOS A PARTIR DE RESIDUO DE ESTAMPARIA",,cidades_inteligentes,029563,2000,FUNDAÇÃO UNIVERSIDADE REGIONAL DE BLUMENAU,SISTEMA INFORMATIZADO DE HORÁRIO ACADÊMICO,Planejament  -  Planejamento,geral
0.3658098783734301,0.9431658258734741,0.0006477141206271408,0.0,1,1,0,1,6.0,PI0503558   ,2005,UNIVERSIDADE FEDERAL FLUMINENSE - UFF,"COMPOSTOS TRIPANOSSOMICIDAS, COMPOSIÇÃO FARMACÊUTICA CONTENDO OS MESMOS E PROCESSO PARA A PRODUÇÃO DE COMPOSIÇÃO FARMACÊUTICA",,saude_digital,117215,2011,UNIVERSIDADE FEDERAL FLUMINENSE - UFF,LINGUAGEM XTEMPLATE 3.0,Ling N Prcd  -  Linguagem Näo Procedural Linguagem  -  Linguagens,geral
0.3656051553644722,0.9450367684163442,5.088710436251809e-05,0.0,1,1,0,1,8.0,PI0805712   ,2008,Universidade Federal do Paraná,PROCESSO DE OBTENÇÃO DE ÉSTERES DE ÁCIDOS GRAXOS POR CATÁLISE HETEROGÊNEA EMPREGANDO CARBOXILATOS METÁLICOS LAMELARES,,geral,512016000284,2016,UNIVERSIDADE FEDERAL DO PARANÁ,GEOTEC CLASSES,APLICATIVO -  APLICATIVOS Ent Val Dad  -  Entrada e Validaçäo da Dados Gerad Gráfc  -  Geradores de Gráficos Interf E&S -  Interface de Entrada e Saída,geral
0.3655595601465259,0.942532832481738,0.0004042084159422421,0.0,1,1,0,1,5.0,PI0901877   ,2009,Universidade Federal de Minas Gerais,"Processo de obtenção de nanoagregados contendo antagonistas do receptor at1 com cátions, formulações e usos",,geral,512014000742,2014,UNIVERSIDADE FEDERAL DE MINAS GERAIS,JORNADA EXPRESS,APLICATIVO -  APLICATIVOS Atm Escrt  -  Automaçäo de Escritório,industria_4_0
0.3655479550966429,0.9440299169717674,0.00013861243360591136,0.0,1,1,0,1,3.0,PI0805506   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,PROCESSO PARA A PREPARAÇÃO DE LACTAMAS POLISSUBSTITUÍDAS,,geral,070082,2005,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,BIT NAVIGATOR,Contr Proc -  Controle de Processos Planejament  -  Planejamento Sim Amb Op -  Simuladores de Ambiente Operacional Simul & Mod  -  Simulaçäo e Modelagem Simulador  -  Simulador Vôo/Carro/Submarino/...,industria_4_0
0.36547315664851104,0.9438605479269706,6.26401050558556e-05,0.0,1,1,0,1,2.0,PI0506229   ,2005,Universidade Federal de Minas Gerais,PROCESSO DE OBTENÇÃO DE FILME SOL-GEL COM ÁREA PROJETADA; ARTIGO E UTILIZAÇÃO DO FILME,,geral,085323,2007,UNIVERSIDADE FEDERAL DE MINAS GERAIS,WSWELD,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas Atm Indust -  Automaçäo Industrial Automaçäo  -  Automaçäo Dicion Dad -  Dicionário de Dados Gerd Aplic -  Gerador de Aplicaçöes e/ou Progr.,industria_4_0
0.36542115460685054,0.9438605479269706,-9.74705661960229e-06,0.0,1,1,0,1,2.0,PI0903935   ,2009,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SISTEMA DE SÍNTESE DE ANIMAÇÃO FACIAL POR COMPUTADOR BASEADA NA MANIPULAÇÃO DE IMAGENS,,educacao_tecnologica,118584,2011,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,HTTP THRU,"Atm Manuf  -  Automaçäo da Manufatura (Controle Numérico Computadorizado, Robótica, etc)",industria_4_0
0.3653564651441429,0.2114967414515537,0.3730702040906906,0.07692307692307693,0,0,0,1,10.0,PI1005867   ,2010,Universidade Federal de Minas Gerais,ARMADILHA PARA CAPTURA DE FLEBOTOMÍNEOS E SEU USO,,geral,512020000636,2020,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,Aplicativo para a vigilância epidemiológica com uso do prontuário eletrônico do cidadão: Panóptico,APLICATIVO -  APLICATIVOS,geral
0.36534574061386943,0.9438605479269706,-0.00011469413359099789,0.0,1,1,0,1,2.0,PI0901877   ,2009,Universidade Federal de Minas Gerais,"Processo de obtenção de nanoagregados contendo antagonistas do receptor at1 com cátions, formulações e usos",,geral,085323,2007,UNIVERSIDADE FEDERAL DE MINAS GERAIS,WSWELD,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas Atm Indust -  Automaçäo Industrial Automaçäo  -  Automaçäo Dicion Dad -  Dicionário de Dados Gerd Aplic -  Gerador de Aplicaçöes e/ou Progr.,industria_4_0
0.36529157119254596,0.9434558760343663,-0.00012284472873291818,0.0,1,1,0,1,8.0,PI0503558   ,2005,UNIVERSIDADE FEDERAL FLUMINENSE - UFF,"COMPOSTOS TRIPANOSSOMICIDAS, COMPOSIÇÃO FARMACÊUTICA CONTENDO OS MESMOS E PROCESSO PARA A PRODUÇÃO DE COMPOSIÇÃO FARMACÊUTICA",,saude_digital,512013001192,2013,UNIVERSIDADE FEDERAL FLUMINENSE - UFF,JNS TRANSLATOR,Compilador -  Compilador,geral
0.3652552918368412,0.9381696059975386,0.0007096916326965186,0.0,1,1,0,1,7.0,MU8100701   ,2001,Universidade Estadual de Campinas - Unicamp,DISPOSIÇÃO CONSTRUTIVA INTRODUZIDA EM CONVERSOR CC-CA MONOFÁSICO COM COMUTAÇÃO EM BAIXA FREQUÊNCIA E BAIXA DISTORÇÃO HARMÔNICA,,geral,088954,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SIMBIOBUT,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas CASE   -  Computer Aided Softw Engineering Sim Amb Op -  Simuladores de Ambiente Operacional Simul & Mod  -  Simulaçäo e Modelagem Simulador  -  Simulador Vôo/Carro/Submarino/...,geral
0.36518170925662286,0.3564619628812042,0.4179561022615986,0.0,0,0,0,1,9.0,PI1002828   ,2010,Universidade Federal do Paraná - UFPR,DISPOSITIVO CIRÚRGICO FACOFRAGMENTADOR MANUAL,,geral,512019002539,2019,UNIVERSIDADE FEDERAL DO PARANA,AVALIA TIS - PACIENTE CRÍTICO,APLICATIVO -  APLICATIVOS,saude_digital
0.36514927913851986,0.9434558760343663,-0.00032080181614824177,0.0,1,1,0,1,8.0,PI0602976   ,2006,Universidade Federal de Minas Gerais,ÉTER DI-ISOBORNÍLICO E O PROCESSO DE SÍNTESE DO ÉTER DI-ISOBORNÍLICO A PARTIR DO CANFENO CATALISADO POR HETEROPOLIÁCIDO,,geral,512014000742,2014,UNIVERSIDADE FEDERAL DE MINAS GERAIS,JORNADA EXPRESS,APLICATIVO -  APLICATIVOS Atm Escrt  -  Automaçäo de Escritório,industria_4_0
0.36500251621007407,0.9438241135059753,-0.0005858526132491715,0.0,1,1,0,1,10.0,PI0500959   ,2005,Universidade Estadual de Campinas - UNICAMP,"USO FARMACOLÓGICO DE INIBIDOR DA EXPRESSÃO DA PROTEÍNA COATIVADOR 1 ALFA DO RECEPTOR ATIVADO POR PROLIFERADOR DO PEROXISOMA (PGC-1(alfa)) PARA O TRATAMENTO DE DIABETES MELLITUS, RESISTÊNCIA À INSULINA E SÍNDROME METABÓLICA, SEU COMPOSTO E SUA COMPOSIÇÃO FARMACÊUTICOS",,saude_digital,512015000516,2015,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,LATEXVOICE,APLICATIVO -  APLICATIVOS Apoio Progm  -  Apoio à Programaçäo Ferrm Apoio  -  Ferramenta de Apoio Proc Texto -  Processadores de Texto,geral
0.36499461146464945,0.945305260526197,-0.0008417146949544208,0.0,1,1,0,1,8.0,PI0805482   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"PROCESSO DE PRODUÇÃO DAS LIGAS METÁLICAS Al-Si-Mg-Cu, LIGAS METÁLICAS Al-Si-Mg-Cu OBTIDAS PELO PROCESSO",,geral,512016001254,2016,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SISTEMA DE MONITORAMENTO AGROMETEOROLÓGICO - AGRITEMPO 2.0,Recup Dados  -  Recuperaçäo de Dados,geral
0.3649209678284989,0.945305260526197,-0.0009438482411814331,0.0,1,1,0,1,8.0,PI0805450   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"PROCESSO DE PRODUÇÃO DAS LIGAS METÁLICAS Al-Si-Mg-Cu, LIGAS METÁLICAS Al-Si-Mg-Cu OBTIDAS PELO PROCESSO",,geral,028736,2000,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"COMODE - CONFIABILIDADE, MODELOS E ENSAIOS",CASE   -  Computer Aided Softw Engineering,geral
0.36490835700208724,0.9401784355857842,-0.00011107476071869904,0.0,1,1,0,1,2.0,PI1001446   ,2010,Universidade Federal de Santa Catarina,PROCESSO DE EXTRAÇÃO DE COMPOSTOS ANTIOXIDANTES ASSISTIDO POR MICRO-ONDAS UTILIZANDO VEÍCULO APOLAR E COMPOSIÇÃO PRIMÁRIA OBTIDA,,geral,141966,2012,UNIVERSIDADE FEDERAL DE SANTA CATARINA,PRAXIS,NÃO INFORMADO,geral
0.36487915675163635,0.9433200655486124,-0.0006737660587938787,0.0,1,1,0,1,9.0,PI0503558   ,2005,UNIVERSIDADE FEDERAL FLUMINENSE - UFF,"COMPOSTOS TRIPANOSSOMICIDAS, COMPOSIÇÃO FARMACÊUTICA CONTENDO OS MESMOS E PROCESSO PARA A PRODUÇÃO DE COMPOSIÇÃO FARMACÊUTICA",,saude_digital,512014000387,2014,UNIVERSIDADE FEDERAL FLUMINENSE - UFF,SOFTWARE PROTOCOLO DE AVALIAÇÃO DO CLIENTE EM DERMATOLOGIA,Interf E&S -  Interface de Entrada e Saída,educacao_tecnologica
0.3648644661471377,0.9434558760343663,-0.0007166587089437737,0.0,1,1,0,1,8.0,PI0500959   ,2005,Universidade Estadual de Campinas - UNICAMP,"USO FARMACOLÓGICO DE INIBIDOR DA EXPRESSÃO DA PROTEÍNA COATIVADOR 1 ALFA DO RECEPTOR ATIVADO POR PROLIFERADOR DO PEROXISOMA (PGC-1(alfa)) PARA O TRATAMENTO DE DIABETES MELLITUS, RESISTÊNCIA À INSULINA E SÍNDROME METABÓLICA, SEU COMPOSTO E SUA COMPOSIÇÃO FARMACÊUTICOS",,saude_digital,512013000748,2013,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,MATVOX,APLICATIVO -  APLICATIVOS Apoio Progm  -  Apoio à Programaçäo Gerd Aplic -  Gerador de Aplicaçöes e/ou Progr. Interptd   -  Interpretador Proc Texto -  Processadores de Texto,geral
